age,hours-per-week,workclass,education,marital-status,occupation,relationship,sex,native-country,income
51,40,3.0,11.0,2.0,10.0,0.0,1.0,38.0,0.0
44,40,3.0,9.0,2.0,13.0,0.0,1.0,38.0,0.0
20,20,3.0,15.0,4.0,9.0,1.0,0.0,38.0,0.0
60,45,3.0,4.0,2.0,2.0,0.0,1.0,21.0,0.0
47,45,6.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
73,15,3.0,1.0,2.0,6.0,0.0,1.0,38.0,0.0
27,40,3.0,11.0,2.0,5.0,0.0,1.0,38.0,0.0
35,40,3.0,5.0,2.0,2.0,0.0,1.0,32.0,0.0
31,50,3.0,11.0,4.0,6.0,3.0,1.0,38.0,0.0
45,40,3.0,9.0,2.0,2.0,0.0,1.0,10.0,1.0
57,40,3.0,11.0,2.0,2.0,0.0,1.0,34.0,1.0
34,40,3.0,11.0,2.0,2.0,0.0,1.0,26.0,0.0
19,16,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
25,40,3.0,11.0,4.0,5.0,3.0,1.0,38.0,0.0
39,50,3.0,9.0,2.0,9.0,5.0,0.0,10.0,1.0
28,40,3.0,11.0,2.0,2.0,0.0,1.0,30.0,1.0
48,40,6.0,12.0,0.0,9.0,4.0,0.0,38.0,0.0
38,44,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
53,10,3.0,4.0,2.0,8.0,5.0,0.0,13.0,0.0
19,40,3.0,11.0,4.0,5.0,1.0,1.0,38.0,0.0
41,60,3.0,11.0,2.0,0.0,5.0,0.0,38.0,0.0
23,36,3.0,7.0,4.0,11.0,3.0,0.0,38.0,0.0
32,40,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
35,40,3.0,15.0,0.0,6.0,1.0,1.0,38.0,0.0
24,40,3.0,9.0,4.0,12.0,3.0,1.0,38.0,0.0
34,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
29,25,1.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
24,20,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
55,40,3.0,11.0,6.0,0.0,1.0,0.0,38.0,0.0
28,40,3.0,11.0,3.0,6.0,3.0,1.0,29.0,0.0
46,40,1.0,11.0,4.0,2.0,3.0,1.0,38.0,0.0
38,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
29,40,3.0,15.0,0.0,0.0,1.0,0.0,38.0,0.0
35,50,3.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
29,40,3.0,11.0,4.0,5.0,1.0,1.0,38.0,0.0
41,50,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
40,32,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
30,40,3.0,11.0,0.0,0.0,3.0,0.0,38.0,0.0
72,35,3.0,1.0,0.0,7.0,1.0,0.0,38.0,0.0
17,40,3.0,1.0,4.0,5.0,3.0,1.0,38.0,0.0
46,70,4.0,11.0,2.0,10.0,0.0,1.0,38.0,0.0
38,48,3.0,9.0,4.0,7.0,1.0,1.0,38.0,0.0
36,45,3.0,9.0,4.0,9.0,1.0,0.0,38.0,0.0
24,40,5.0,7.0,4.0,2.0,3.0,1.0,38.0,0.0
28,35,3.0,11.0,0.0,7.0,4.0,0.0,38.0,0.0
28,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
42,40,1.0,15.0,2.0,10.0,0.0,1.0,38.0,1.0
48,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
37,40,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
32,40,3.0,10.0,4.0,9.0,1.0,1.0,38.0,1.0
30,40,3.0,15.0,2.0,5.0,0.0,1.0,38.0,0.0
68,10,3.0,5.0,6.0,6.0,1.0,0.0,38.0,0.0
45,30,3.0,11.0,0.0,7.0,1.0,0.0,38.0,0.0
26,40,3.0,11.0,0.0,5.0,3.0,0.0,38.0,0.0
22,40,3.0,15.0,4.0,3.0,3.0,0.0,38.0,0.0
22,40,3.0,15.0,4.0,2.0,3.0,1.0,38.0,0.0
52,40,3.0,5.0,4.0,6.0,1.0,0.0,38.0,0.0
68,16,3.0,14.0,6.0,9.0,4.0,0.0,38.0,0.0
26,40,1.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
52,40,3.0,9.0,0.0,3.0,1.0,1.0,38.0,0.0
17,8,3.0,1.0,4.0,11.0,3.0,0.0,38.0,0.0
29,75,3.0,9.0,2.0,9.0,3.0,1.0,38.0,0.0
41,50,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
45,40,3.0,15.0,0.0,12.0,1.0,0.0,37.0,0.0
57,50,3.0,15.0,0.0,3.0,1.0,0.0,38.0,1.0
30,30,0.0,9.0,2.0,0.0,0.0,1.0,23.0,0.0
46,45,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
45,40,3.0,7.0,2.0,5.0,0.0,1.0,38.0,0.0
59,40,3.0,15.0,2.0,9.0,0.0,1.0,38.0,1.0
40,52,3.0,7.0,2.0,11.0,0.0,1.0,38.0,0.0
22,40,3.0,15.0,4.0,3.0,3.0,0.0,38.0,0.0
59,85,5.0,5.0,2.0,11.0,0.0,1.0,38.0,0.0
36,40,3.0,15.0,4.0,2.0,1.0,1.0,38.0,0.0
40,40,3.0,5.0,4.0,4.0,3.0,1.0,38.0,0.0
18,40,3.0,0.0,4.0,11.0,2.0,0.0,38.0,0.0
62,40,3.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
63,40,3.0,11.0,0.0,11.0,1.0,0.0,38.0,0.0
29,80,3.0,12.0,4.0,9.0,1.0,0.0,38.0,0.0
27,45,3.0,9.0,2.0,3.0,5.0,0.0,38.0,1.0
47,50,6.0,10.0,0.0,9.0,4.0,1.0,9.0,1.0
20,40,1.0,11.0,4.0,0.0,3.0,1.0,38.0,0.0
48,45,3.0,7.0,2.0,2.0,0.0,1.0,38.0,0.0
29,30,3.0,11.0,2.0,0.0,0.0,1.0,25.0,0.0
22,40,3.0,11.0,4.0,12.0,1.0,0.0,38.0,0.0
42,24,3.0,7.0,6.0,12.0,4.0,0.0,38.0,0.0
36,40,3.0,8.0,0.0,2.0,1.0,1.0,38.0,0.0
60,40,3.0,0.0,0.0,7.0,1.0,0.0,38.0,0.0
41,40,0.0,11.0,5.0,3.0,1.0,0.0,38.0,0.0
43,40,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
33,38,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
34,40,3.0,5.0,2.0,7.0,5.0,0.0,38.0,0.0
32,35,3.0,11.0,4.0,13.0,3.0,0.0,38.0,0.0
22,20,3.0,15.0,4.0,9.0,3.0,0.0,38.0,0.0
52,25,3.0,6.0,6.0,7.0,1.0,0.0,32.0,0.0
27,40,3.0,7.0,4.0,11.0,1.0,1.0,38.0,0.0
60,40,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
34,62,5.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0
30,40,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
35,25,3.0,15.0,5.0,7.0,4.0,0.0,38.0,0.0
39,40,0.0,9.0,0.0,3.0,4.0,0.0,38.0,0.0
64,40,3.0,15.0,6.0,0.0,1.0,0.0,38.0,0.0
17,20,5.0,1.0,4.0,4.0,3.0,1.0,38.0,0.0
29,40,6.0,12.0,4.0,3.0,1.0,1.0,38.0,0.0
37,40,1.0,8.0,2.0,10.0,0.0,1.0,38.0,1.0
43,45,5.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
30,25,5.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
17,12,3.0,0.0,4.0,11.0,3.0,0.0,38.0,0.0
29,40,3.0,11.0,4.0,2.0,1.0,1.0,12.0,0.0
24,40,3.0,15.0,4.0,0.0,3.0,1.0,18.0,0.0
27,50,5.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0
69,40,4.0,9.0,5.0,3.0,1.0,1.0,38.0,0.0
30,40,3.0,11.0,3.0,0.0,1.0,1.0,38.0,0.0
29,40,3.0,11.0,2.0,6.0,0.0,1.0,32.0,0.0
17,40,3.0,0.0,4.0,9.0,3.0,1.0,38.0,0.0
70,38,3.0,5.0,6.0,7.0,4.0,0.0,38.0,0.0
21,40,3.0,11.0,4.0,9.0,2.0,1.0,38.0,0.0
27,40,3.0,9.0,4.0,7.0,1.0,0.0,38.0,0.0
19,25,3.0,15.0,4.0,11.0,3.0,0.0,38.0,0.0
44,60,6.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
36,40,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
29,60,3.0,9.0,4.0,9.0,1.0,0.0,30.0,0.0
28,50,1.0,9.0,4.0,9.0,2.0,1.0,38.0,0.0
34,40,3.0,4.0,4.0,5.0,3.0,1.0,7.0,0.0
18,20,3.0,11.0,4.0,0.0,3.0,0.0,38.0,0.0
39,45,3.0,15.0,0.0,4.0,4.0,0.0,38.0,0.0
34,40,3.0,15.0,4.0,5.0,1.0,1.0,38.0,0.0
35,41,1.0,12.0,0.0,0.0,4.0,0.0,38.0,0.0
24,40,3.0,11.0,4.0,5.0,3.0,1.0,38.0,0.0
41,70,3.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
68,30,3.0,15.0,0.0,3.0,1.0,1.0,38.0,0.0
35,50,3.0,1.0,4.0,6.0,1.0,1.0,38.0,0.0
47,40,3.0,8.0,2.0,5.0,0.0,1.0,38.0,0.0
43,40,1.0,12.0,0.0,9.0,4.0,0.0,38.0,0.0
35,40,3.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
34,17,3.0,15.0,4.0,3.0,1.0,0.0,38.0,0.0
26,40,3.0,11.0,4.0,2.0,3.0,1.0,38.0,0.0
50,40,3.0,15.0,0.0,11.0,1.0,0.0,38.0,0.0
22,40,3.0,11.0,4.0,2.0,3.0,0.0,38.0,0.0
20,40,3.0,11.0,4.0,4.0,3.0,1.0,38.0,0.0
18,40,3.0,11.0,4.0,9.0,3.0,0.0,38.0,0.0
52,40,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
71,28,6.0,11.0,2.0,10.0,0.0,1.0,38.0,0.0
55,40,3.0,11.0,0.0,0.0,1.0,0.0,38.0,0.0
17,8,3.0,1.0,4.0,11.0,3.0,0.0,38.0,0.0
36,40,3.0,15.0,6.0,9.0,3.0,0.0,38.0,0.0
25,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
27,40,3.0,9.0,4.0,7.0,1.0,1.0,29.0,0.0
42,40,3.0,11.0,0.0,0.0,4.0,0.0,38.0,0.0
57,40,3.0,8.0,4.0,2.0,1.0,1.0,38.0,1.0
34,28,3.0,15.0,4.0,2.0,1.0,1.0,38.0,0.0
31,60,3.0,12.0,4.0,9.0,1.0,0.0,38.0,0.0
24,40,3.0,9.0,4.0,11.0,3.0,1.0,38.0,0.0
41,60,5.0,11.0,4.0,7.0,1.0,1.0,22.0,0.0
17,32,3.0,1.0,4.0,0.0,3.0,0.0,38.0,0.0
26,20,4.0,11.0,5.0,11.0,4.0,0.0,15.0,0.0
32,50,3.0,3.0,4.0,4.0,1.0,1.0,25.0,0.0
55,45,3.0,0.0,2.0,3.0,0.0,1.0,38.0,0.0
19,20,3.0,2.0,3.0,7.0,3.0,0.0,38.0,0.0
28,50,3.0,12.0,0.0,9.0,1.0,0.0,38.0,0.0
49,60,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
23,40,3.0,9.0,4.0,3.0,1.0,1.0,38.0,0.0
43,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
40,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
41,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
23,40,3.0,15.0,4.0,2.0,3.0,1.0,38.0,0.0
20,35,3.0,11.0,4.0,5.0,3.0,1.0,38.0,0.0
21,40,3.0,11.0,4.0,2.0,3.0,1.0,38.0,0.0
28,10,3.0,9.0,3.0,9.0,1.0,0.0,35.0,0.0
44,50,4.0,15.0,2.0,3.0,0.0,1.0,38.0,0.0
31,48,5.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
54,45,3.0,11.0,2.0,6.0,0.0,1.0,38.0,1.0
28,50,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
34,40,3.0,11.0,0.0,13.0,1.0,1.0,38.0,0.0
46,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
28,60,4.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
29,40,3.0,9.0,2.0,12.0,0.0,1.0,38.0,1.0
35,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
90,10,3.0,15.0,4.0,9.0,3.0,1.0,34.0,0.0
20,40,3.0,11.0,2.0,5.0,0.0,1.0,38.0,0.0
31,45,3.0,9.0,4.0,11.0,3.0,1.0,38.0,0.0
23,50,3.0,11.0,4.0,12.0,3.0,1.0,38.0,0.0
60,40,3.0,11.0,4.0,5.0,1.0,1.0,38.0,0.0
28,40,3.0,15.0,4.0,2.0,3.0,1.0,38.0,0.0
32,60,3.0,15.0,2.0,13.0,0.0,1.0,38.0,1.0
44,60,5.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
34,48,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
27,40,3.0,11.0,4.0,11.0,3.0,1.0,38.0,0.0
49,50,3.0,11.0,0.0,3.0,4.0,1.0,38.0,0.0
48,40,3.0,11.0,0.0,7.0,4.0,0.0,38.0,0.0
47,50,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
34,65,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
27,40,3.0,7.0,4.0,11.0,1.0,1.0,38.0,0.0
24,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
24,30,3.0,11.0,0.0,5.0,1.0,1.0,38.0,0.0
25,40,3.0,15.0,2.0,6.0,0.0,1.0,38.0,0.0
36,40,3.0,8.0,0.0,11.0,4.0,0.0,38.0,0.0
38,45,0.0,11.0,2.0,0.0,0.0,1.0,38.0,0.0
57,40,3.0,4.0,2.0,13.0,0.0,1.0,38.0,0.0
24,50,3.0,15.0,2.0,4.0,0.0,1.0,38.0,1.0
41,40,6.0,11.0,2.0,12.0,0.0,1.0,38.0,0.0
56,60,6.0,8.0,2.0,2.0,0.0,1.0,38.0,1.0
19,40,3.0,11.0,4.0,0.0,3.0,0.0,38.0,0.0
44,32,3.0,11.0,4.0,7.0,2.0,1.0,38.0,0.0
34,40,3.0,8.0,4.0,2.0,1.0,0.0,38.0,0.0
25,40,3.0,9.0,4.0,3.0,3.0,1.0,38.0,0.0
27,40,6.0,11.0,2.0,12.0,0.0,1.0,38.0,0.0
22,40,3.0,11.0,4.0,9.0,1.0,1.0,38.0,0.0
34,50,3.0,1.0,2.0,13.0,0.0,1.0,38.0,0.0
30,65,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
21,38,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
24,40,3.0,15.0,4.0,5.0,2.0,1.0,21.0,0.0
19,15,3.0,15.0,4.0,9.0,3.0,0.0,38.0,0.0
82,3,3.0,15.0,6.0,9.0,1.0,1.0,38.0,0.0
35,50,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
32,40,3.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
45,45,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
30,40,3.0,11.0,4.0,0.0,4.0,0.0,38.0,0.0
28,55,5.0,9.0,2.0,2.0,0.0,1.0,38.0,0.0
28,5,5.0,9.0,2.0,11.0,5.0,0.0,38.0,0.0
29,44,3.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
60,40,3.0,15.0,2.0,2.0,0.0,1.0,3.0,0.0
28,40,3.0,8.0,4.0,11.0,1.0,0.0,38.0,0.0
38,40,0.0,15.0,0.0,3.0,1.0,0.0,38.0,0.0
31,50,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
28,35,3.0,15.0,2.0,7.0,0.0,1.0,38.0,1.0
42,23,3.0,15.0,2.0,7.0,5.0,0.0,38.0,0.0
40,40,1.0,6.0,2.0,7.0,5.0,0.0,40.0,1.0
24,40,3.0,15.0,4.0,7.0,1.0,1.0,38.0,0.0
37,60,4.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
36,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
39,40,3.0,9.0,4.0,3.0,1.0,1.0,38.0,0.0
22,35,3.0,6.0,3.0,7.0,2.0,1.0,25.0,0.0
28,43,3.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
34,40,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
42,43,3.0,15.0,0.0,11.0,4.0,0.0,38.0,0.0
43,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
35,40,3.0,11.0,4.0,11.0,3.0,0.0,38.0,0.0
22,80,3.0,11.0,2.0,13.0,2.0,1.0,38.0,0.0
39,40,3.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
39,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
37,45,5.0,1.0,2.0,13.0,0.0,1.0,38.0,0.0
63,60,5.0,5.0,2.0,4.0,0.0,1.0,38.0,1.0
48,40,3.0,11.0,5.0,6.0,4.0,0.0,38.0,0.0
33,40,3.0,11.0,4.0,0.0,3.0,0.0,38.0,0.0
39,40,3.0,11.0,4.0,0.0,3.0,0.0,38.0,1.0
43,40,3.0,9.0,0.0,3.0,1.0,0.0,38.0,1.0
28,40,3.0,0.0,2.0,2.0,0.0,1.0,38.0,0.0
24,20,6.0,9.0,4.0,9.0,1.0,1.0,38.0,0.0
48,40,3.0,11.0,0.0,13.0,1.0,1.0,38.0,0.0
35,40,3.0,15.0,4.0,7.0,1.0,1.0,38.0,0.0
62,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
42,40,5.0,15.0,4.0,3.0,1.0,1.0,38.0,0.0
50,50,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
40,40,3.0,14.0,4.0,3.0,1.0,0.0,4.0,0.0
39,40,1.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
43,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
43,40,1.0,11.0,0.0,10.0,4.0,0.0,38.0,0.0
35,38,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
39,45,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
30,40,1.0,9.0,2.0,10.0,0.0,1.0,38.0,1.0
32,65,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
18,40,3.0,15.0,4.0,0.0,1.0,1.0,38.0,0.0
37,40,3.0,7.0,4.0,11.0,4.0,0.0,38.0,0.0
26,40,3.0,9.0,4.0,0.0,3.0,0.0,38.0,0.0
51,42,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
35,36,3.0,15.0,0.0,9.0,1.0,0.0,38.0,0.0
33,45,3.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
46,44,3.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
40,50,3.0,8.0,2.0,3.0,0.0,1.0,38.0,1.0
34,48,3.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
29,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
47,35,5.0,15.0,6.0,7.0,4.0,0.0,38.0,0.0
34,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
45,30,3.0,11.0,3.0,0.0,4.0,0.0,38.0,0.0
53,35,3.0,11.0,5.0,2.0,1.0,1.0,38.0,0.0
52,40,5.0,12.0,2.0,3.0,0.0,1.0,29.0,0.0
64,40,3.0,5.0,2.0,4.0,0.0,1.0,38.0,1.0
42,45,3.0,12.0,4.0,3.0,1.0,1.0,38.0,1.0
44,44,3.0,15.0,2.0,12.0,0.0,1.0,38.0,1.0
53,43,1.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
25,35,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
20,40,3.0,1.0,5.0,7.0,3.0,0.0,38.0,0.0
29,40,3.0,8.0,4.0,8.0,3.0,0.0,38.0,0.0
56,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
56,35,3.0,11.0,2.0,11.0,5.0,0.0,38.0,0.0
62,40,3.0,11.0,2.0,11.0,0.0,1.0,29.0,0.0
28,60,5.0,9.0,4.0,9.0,1.0,1.0,38.0,0.0
24,40,3.0,9.0,4.0,11.0,3.0,1.0,38.0,0.0
65,34,3.0,9.0,2.0,0.0,0.0,1.0,38.0,0.0
40,30,3.0,11.0,5.0,5.0,1.0,1.0,38.0,0.0
31,40,3.0,9.0,4.0,9.0,1.0,1.0,38.0,0.0
20,30,3.0,11.0,4.0,11.0,1.0,0.0,38.0,0.0
30,40,1.0,15.0,0.0,0.0,1.0,0.0,38.0,0.0
25,45,3.0,9.0,4.0,3.0,3.0,1.0,38.0,0.0
22,40,3.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
56,50,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
51,32,3.0,11.0,0.0,7.0,2.0,1.0,13.0,0.0
36,60,5.0,0.0,2.0,4.0,0.0,1.0,38.0,0.0
28,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
33,65,5.0,15.0,4.0,11.0,1.0,1.0,38.0,0.0
39,40,3.0,11.0,4.0,6.0,1.0,0.0,38.0,0.0
56,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
27,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
17,40,3.0,1.0,4.0,8.0,3.0,0.0,38.0,0.0
28,40,3.0,6.0,0.0,9.0,1.0,0.0,38.0,0.0
18,40,3.0,0.0,4.0,9.0,3.0,1.0,38.0,0.0
42,25,3.0,12.0,0.0,0.0,1.0,0.0,38.0,0.0
39,40,3.0,15.0,5.0,0.0,4.0,0.0,38.0,0.0
21,10,3.0,15.0,4.0,9.0,3.0,1.0,38.0,0.0
36,40,3.0,15.0,4.0,0.0,4.0,0.0,38.0,0.0
56,40,3.0,0.0,6.0,6.0,4.0,0.0,38.0,0.0
49,40,3.0,4.0,2.0,2.0,0.0,1.0,38.0,0.0
47,80,4.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
44,40,3.0,15.0,5.0,0.0,4.0,0.0,38.0,0.0
40,45,3.0,3.0,4.0,7.0,1.0,1.0,7.0,0.0
62,48,3.0,2.0,2.0,4.0,0.0,1.0,10.0,0.0
25,40,3.0,11.0,4.0,7.0,4.0,0.0,38.0,0.0
63,70,4.0,12.0,0.0,9.0,1.0,1.0,38.0,1.0
51,99,3.0,10.0,2.0,9.0,0.0,1.0,34.0,0.0
25,40,3.0,11.0,4.0,0.0,3.0,0.0,38.0,0.0
62,40,3.0,15.0,2.0,9.0,0.0,1.0,38.0,0.0
27,40,3.0,11.0,4.0,11.0,1.0,0.0,38.0,0.0
48,30,0.0,15.0,4.0,0.0,1.0,1.0,38.0,0.0
32,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
36,45,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
30,40,5.0,11.0,0.0,2.0,1.0,1.0,38.0,0.0
45,40,6.0,12.0,0.0,3.0,4.0,0.0,38.0,0.0
27,50,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
41,37,3.0,9.0,0.0,7.0,1.0,1.0,38.0,0.0
61,40,3.0,11.0,2.0,7.0,0.0,1.0,38.0,0.0
70,55,4.0,9.0,0.0,3.0,4.0,0.0,38.0,0.0
55,40,3.0,1.0,4.0,6.0,1.0,0.0,38.0,0.0
35,45,3.0,9.0,4.0,7.0,1.0,0.0,38.0,0.0
36,38,3.0,8.0,2.0,5.0,0.0,1.0,38.0,0.0
29,60,3.0,15.0,4.0,12.0,3.0,1.0,38.0,0.0
30,40,3.0,9.0,2.0,7.0,5.0,0.0,38.0,0.0
45,40,3.0,1.0,2.0,2.0,0.0,1.0,38.0,0.0
18,20,3.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
28,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
27,45,3.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
38,40,3.0,11.0,4.0,6.0,1.0,1.0,38.0,0.0
33,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
25,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
25,4,3.0,11.0,2.0,9.0,5.0,0.0,38.0,0.0
38,40,3.0,1.0,4.0,7.0,3.0,0.0,38.0,0.0
23,45,3.0,15.0,4.0,4.0,4.0,1.0,38.0,0.0
40,40,3.0,8.0,0.0,9.0,4.0,1.0,38.0,0.0
20,20,3.0,15.0,4.0,11.0,3.0,0.0,38.0,0.0
41,48,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
44,38,3.0,15.0,5.0,0.0,4.0,0.0,38.0,0.0
49,40,4.0,9.0,2.0,0.0,0.0,1.0,38.0,1.0
22,40,3.0,7.0,4.0,0.0,1.0,0.0,38.0,0.0
26,40,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
47,40,3.0,7.0,2.0,2.0,0.0,1.0,38.0,0.0
48,25,3.0,11.0,6.0,7.0,4.0,0.0,38.0,0.0
28,40,4.0,11.0,4.0,3.0,3.0,1.0,38.0,0.0
44,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
20,35,3.0,2.0,4.0,9.0,1.0,0.0,38.0,0.0
36,15,3.0,12.0,4.0,3.0,1.0,1.0,38.0,0.0
77,30,3.0,5.0,2.0,6.0,0.0,1.0,38.0,0.0
21,35,3.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
24,40,3.0,9.0,4.0,0.0,1.0,0.0,38.0,0.0
30,40,3.0,7.0,4.0,12.0,1.0,0.0,38.0,0.0
51,50,1.0,8.0,0.0,0.0,4.0,0.0,38.0,0.0
22,30,3.0,15.0,0.0,11.0,3.0,0.0,29.0,0.0
23,25,3.0,15.0,4.0,11.0,3.0,1.0,38.0,0.0
17,20,3.0,2.0,4.0,11.0,3.0,1.0,38.0,0.0
48,50,3.0,9.0,4.0,7.0,1.0,1.0,25.0,1.0
43,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
34,40,3.0,2.0,2.0,2.0,0.0,1.0,12.0,0.0
19,35,3.0,11.0,4.0,0.0,3.0,0.0,38.0,0.0
42,40,6.0,15.0,4.0,3.0,1.0,0.0,38.0,0.0
23,40,3.0,9.0,4.0,3.0,3.0,1.0,38.0,0.0
61,50,5.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
63,30,3.0,1.0,2.0,7.0,0.0,1.0,38.0,0.0
65,40,3.0,11.0,6.0,11.0,4.0,0.0,38.0,0.0
41,40,1.0,7.0,2.0,12.0,0.0,1.0,38.0,1.0
35,40,3.0,15.0,2.0,10.0,0.0,1.0,38.0,0.0
21,40,3.0,11.0,0.0,11.0,2.0,0.0,38.0,0.0
48,35,1.0,9.0,4.0,0.0,4.0,0.0,38.0,0.0
43,55,3.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
22,15,6.0,15.0,4.0,9.0,1.0,1.0,38.0,0.0
56,60,5.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
47,40,3.0,11.0,0.0,0.0,1.0,0.0,38.0,0.0
26,24,3.0,9.0,4.0,0.0,3.0,1.0,38.0,0.0
39,24,3.0,15.0,2.0,7.0,5.0,0.0,38.0,0.0
45,75,5.0,15.0,4.0,4.0,3.0,1.0,38.0,0.0
